,date,user_id,text,like,tag,pp_text,like_point
338,2014-10-23T09:17:58.000Z,lina_chenta,"Happy bila org bagi feedback ttg Seaweed Chips 😍 Rangup , tak berminyak , sedap . . Alhamdulillah happy juta2 😘 Tq ya sesayang yg baru oder & yg selalu repeat oder . . Tq sesangat !! Nnt oder lagi ya hihihihi 😅 😅 #sayajual #seaweedchips #kedah #malaysia #kerepek #foodmalaysia",302주,#sayajual #seaweedchips #kedah #malaysia #kerepek #foodmalaysia,Happy bila org bagi feedback ttg Seaweed Chips Rangup tak berminyak sedap Alhamdulillah happy juta2 Tq ya sesayang yg baru oder yg selalu repeat oder Tq sesangatNnt oder lagi ya hihihihisayajualseaweedchipskedahmalaysiakerepekfoodmalaysia,0
339,2014-10-23T09:17:58.000Z,lieyana_fie,"Salam , sis nak nih . Whatapp ade ?",302주답글 달기,,Salam sis nak nih Whatapp ade,0
340,2014-10-23T09:17:58.000Z,lina_chenta,@lieyana_fie wslm dik . . ade whatapp akak dik 013-4141041 :),302주답글 달기,,lieyana fie wslm dik ade whatapp akak dik 013 4141041,0
341,2015-02-21T18:03:16.000Z,chronic_crystal_mermaid,And she ate almost the whole package....close enough i think i ate five...To bad I cant convince her to try my kombucha #seaweedchips #kombucha #healthyeatingkid #leadbyexample,285주,#seaweedchips #kombucha #healthyeatingkid #leadbyexample,And she ate almost the whole packageclose enough i think i ate five To bad I cant convince her to try my kombuchaseaweedchipskombuchahealthyeatingkidleadbyexample,0
342,2015-02-21T18:03:16.000Z,jen.leeman,"I never tried kombucha but I love the roasted seaweed! I eat a whole pack in one sitting even though it says ""5 servings""!",285주답글 달기,,I never tried kombucha but I love the roasted seaweedI eat a whole pack in one sitting even though it says5 servings,0
343,2015-02-21T18:03:16.000Z,chronic_crystal_mermaid,@driftwoodgardens if you like vinegarettes its good ...try multiple flavors before deciding ....yes the seaweed was on sale today...once they are open...they are gone,285주답글 달기,,driftwoodgardens if you like vinegarettes its goodtry multiple flavors before deciding yes the seaweed was on sale today once they are open they are gone,0
344,2018-06-26T16:39:57.000Z,mizz.mwuah,"#Seaweedchips has really #Grown on me, i gotta say i'm really getting #Addicted 😋",111주,#Seaweedchips #Grown #Addicted,Seaweedchips has reallyGrown on mei gotta say i m really gettingAddicted,0
345,2016-02-09T06:28:17.000Z,sarah.mermaid_,I'm loving all the snacks I got in my Japan Crate ✌🏻️🎌❤️ I love @japancrate #japancrate #japan #kawaii #lemon #chips #seaweedchips #potatochips #yum #japanesesnacks,235주,#japancrate #japan #kawaii #lemon #chips #seaweedchips #potatochips #yum #japanesesnacks,I m loving all the snacks I got in my Japan CrateI lovejapancratejapancratejapankawaiilemonchipsseaweedchipspotatochipsyumjapanesesnacks,0
346,2016-09-03T17:28:46.000Z,vegan_gamer,#snacktime #life #seaweed #seaweedchips #vegan #seaweedsnack #snackporn #vegangamer,205주,#snacktime #life #seaweed #seaweedchips #vegan #seaweedsnack #snackporn #vegangamer,snacktimelifeseaweedseaweedchipsveganseaweedsnacksnackpornvegangamer,0
347,2019-09-10T11:31:34.000Z,coopcrowdfunding,"Heine Max Olesen 🌊Funder af Sea Man Seaweed Chips “Jeg har mikset tangteknologien fra Østen med noget af det, vi kender fra Vesten og Europa. Vores chips er lavet på en base af blæretang og kartoffel, og vi har minimeret plastikindholdet i emballagen.Jeg elsker tang. Jeg kommer fra Grenå, hvor vi har det vildeste havmiljø. Jeg er nærmest opvokset på min morfars fiskerkutter, og har løbet rundt dernede hele mit liv.Vi har en uudnyttet ressource i havet, og de sidste 7 år har det været min passion og besættelse at lave noget med tang og få mere kendskab til tangen. Det skulle gerne inspirere andre til at lave alt muligt med tang. Vi har så meget kystlinje og noget af verdens bedste tang lige under havets overflade.Når du høster tangen, skal det gennem en forædlingsproces. Det skal tørres eller steges. Så får du al umamien. Tang er så rigt på umami, så når du blander det med noget, komplimenterer du de andre smage.Jeg har ikke lavet det her for sundhedens skyld, men for at det skulle være gourmet-oplevelse.Navnet. Ja, altså, når man siger det hurtigt lyder det jo som ’semen’. Men altså en ’sea man’ er jo betegnelsen for lowest man on deck. Ham, der er tættest på tangen. En hard working man. Og det er jeg. Jeg har været i gang med udviklingen af chipsene i et år, og så har vi været på markedet med det færdige produkt i et år, og det er helt vildt, hvor godt det går. Hver uge kommer der en efterspørgsel fra et nyt land. Det er helt sindssygt.” I weekenden var vi på Food Festival i Århus og mødte nogle af de mest interessante, danske fødevareproducenter lige nu. Blandt andet Heine. Hold godt øje med ham 🙏@seamanchips @foodfestivalofficial #tang #havet #lokalefødevarer #gourmet #chips #seaweedchips #iværksætter #anbefaling",48주,#tang #havet #lokalefødevarer #gourmet #chips #seaweedchips #iværksætter #anbefaling,Heine Max OlesenFunder af Sea Man Seaweed ChipsJeg har mikset tangteknologien frasten med noget af detvi kender fra Vesten og EuropaVores chips er lavet pen base af bl retang og kartoffelog vi har minimeret plastikindholdet i emballagen Jeg elsker tangJeg kommer fra Gren hvor vi har det vildeste havmilj Jeg er n rmest opvokset pmin morfars fiskerkutterog har l bet rundt dernede hele mit liv Vi har en uudnyttet ressource i havetog de sidste 7r har det v ret min passion og bes ttelse at lave noget med tang og fmere kendskab til tangenDet skulle gerne inspirere andre til at lave alt muligt med tangVi har smeget kystlinje og noget af verdens bedste tang lige under havets overflade N r du h ster tangenskal det gennem en for dlingsprocesDet skal t rres eller stegesSf r du al umamienTang er srigt pumamisn r du blander det med nogetkomplimenterer du de andre smage Jeg har ikke lavet det her for sundhedens skyldmen for at det skulle v re gourmet oplevelse NavnetJaalts n r man siger det hurtigt lyder det jo somsemen Men altsensea maner jo betegnelsen for lowest man on deckHamder er t ttest ptangenEn hard working manOg det er jegJeg har v ret i gang med udviklingen af chipsene i etrog shar vi v ret pmarkedet med det f rdige produkt i etrog det er helt vildthvor godt det g rHver uge kommer der en eftersp rgsel fra et nyt landDet er helt sindssygt I weekenden var vi pFood Festival irhus og m dte nogle af de mest interessantedanske f devareproducenter lige nuBlandt andet HeineHold godtje med ham seamanchipsfoodfestivalofficialtanghavetlokalef devarergourmetchipsseaweedchipsiv rks tteranbefaling,0
348,2019-09-10T11:31:34.000Z,seamanchips,❣️⚓️🤙🏼🎯,48주답글 달기,,,0
349,2017-07-18T07:58:19.000Z,bazaaria.shop,"#PopiaNestum #SeaweedChips by Azisha available inside cube J4 . 😊👍#PopiaManisPedas #KacangJagusBerempah #CornflakesMadu #JagusManisPedas by @taste_the_difference,  available inside cube I3 di #PitstopKB . 😊👍 Jangan lupa singgah sini .",160주,#PopiaNestum #SeaweedChips #KacangJagusBerempah #CornflakesMadu #JagusManisPedas #PitstopKB,PopiaNestumSeaweedChips by Azisha available inside cube J4PopiaManisPedasKacangJagusBerempahCornflakesMaduJagusManisPedas bytaste the difference available inside cube I3 diPitstopKBJangan lupa singgah sini,0
