date,user_id,text,like,tag
2019-09-09T12:08:41.000Z,ohifoodco,Yaass 🙌,48주좋아요 1개답글 달기
2014-02-16T13:28:03.000Z,cityfoodmonkey,Boy loves his junk food. The chip was almost bigger than his head to start. He is eating seaweed flavoured lays chips that my sisters brought back from Thailand.,338주
2014-02-16T13:28:03.000Z,cityfoodmonkey,#bird #pet #instapet #petbird #aviary #avian #parrot #parrots #quaker #quakerparrot #monk #monkparakeet #parakeet #monkparrot #quakers #birds #instabird #instaparrot #instadaily #petsofinstagram #seaweedchips #potatochips #chips #birdfood #parrottreat #birdtreat,338주답글 달기
2014-02-16T13:28:03.000Z,deneen_believes,@lancexsch - you need to bring some of these chips back !,329주답글 달기
2019-02-12T09:12:53.000Z,pl_snack,SEAWEED CHIPS CUMA 3.500 #Keripikrumputlaut #seaweedchips #keripikmurah #keripikbandung,78주
2019-02-12T09:12:53.000Z,eshanshope,"halo ka, semoga selalu diberikan kesehatan dan kebahagian.. jangan lupa mampir dan follow ig kami juga yahh :) .. terimakasih",74주답글 달기
2019-02-12T09:12:53.000Z,vinimeidi,Ka mau dong bisa cod daerah cipadung yaa?,74주답글 달기
2017-03-18T10:56:35.000Z,caesarianbaby,"Now available.And so affordable.More flavors available.Just pm me for inquiries.I also have seaweed noodles ready to eat. Fresh, healthy and tasty.#seaweedchips #chips #pasalubongfoods #foodies #julesyanson #foodforsoul #foodislife",177주
2017-03-18T10:56:35.000Z,finediningyes,nice!,177주답글 달기
2017-03-18T10:56:35.000Z,caesarianbaby,@finediningyes it is. And it taste good as well.,177주답글 달기
2020-05-08T06:02:00.000Z,seaweedsupermarket,"⬛️..Seaweed Supermarket is a specialist seaweed company, launched in 2018 with a extensive history of seaweed farming. It carries an interesting selection of seaweed from in and around Korea...————————————————😎 Follow @seaweedsupermarket◾️ Follow @seaweedsupermarket😋 #SeaweedSupermarket🐼 #LifeIsMoreDeliciousWhenYouEatSeaweed————————————————#spammusubi #seaweed #seaweedsnacks #musubi #seaweedbuddies #seaweedsnack ##seaweedburrito #seaweedsalad #sushi #sushitime #sushilover #sushimaking #sushiaddiction #sushiroll #riceroll #sushiroll #pokebowl #hawaiifood #seaweedsoup #soysauce #onigiri #japanesefood #plantbasedfood #veganrecipes #seavegetable #seaweedchips #koreanfood #japanesefood #quarantinelife #seaweedbuddies",13주
2020-05-08T06:02:00.000Z,miss.insatiable,💙Seaweed is one of my favourite foods ever 💙 #eatmoreseaweed #seaweedislife,13주좋아요 1개답글 달기
2020-05-08T06:02:00.000Z,hassan.baalalou,😍😍😍😍,13주좋아요 1개답글 달기
2020-05-08T06:02:00.000Z,luxlvlikestyle,✅Cool😊 Good photo🆒 ✅One of the best photos👍 ✅The best of the best👏 ✅Very interesting☺ ✅Very interesting view😊 I love this share! 👏👏👏👏 😊👏👏👏👏 🔝🔝🆒🆒🆒 🙌 😃😃😃✌ 😊😊✌ 👍👍😀 👉👉#photooftheday,13주좋아요 1개답글 달기
2017-06-14T14:18:36.000Z,multispeciesculinarylab,"baked dulse and sea lettuce chips / nori hummus / citrus pickled sea grapes / karengo flakes (a seaweed indigenous to New Zealand) and chili powder / steamed green-lipped musselsAs larvae, green-lipped mussels are free-swimming; they settle first onto filamentous surfaces such as seaweed by secreting stretchy beard-like fibres called byssal threads. At the juvenile stage, they become less mobile and make their home on solid surfaces including rocks, wood, and other mussels.#multispecies #greenlippedmussels #natureculture #gastroart #multispeciesculinarylab #theartofplating #mussels #nori #hummus #dulse #sealettuce #aosa #akahata #seaweedchips #karengo #chilipowder #seagrapes #umibudo #newzealand #モエギイガイ",165주
2017-06-14T14:18:36.000Z,seaofveggies,Wonderful pic:) Can I repost it? Trying to inspire more people to eat seaweed!,154주좋아요 1개답글 달기
2013-01-28T08:39:14.000Z,seaweedlove,#seaweed #seaweedsnack #love #gourmet #specialtyfood #foodporn #delicious #addiction #addicting #seaweedlove #allnatural #hippiefood #vegies #green #leaves #snack #gim #김,393주
2013-01-28T08:39:14.000Z,seaweedlove,#healthy,393주답글 달기
2013-01-28T08:39:14.000Z,seaweedlove,#diet,393주답글 달기
2013-01-28T08:39:14.000Z,seaweedlove,#fit,393주답글 달기
2013-01-28T08:39:14.000Z,seaweedlove,#bestsnackever,393주답글 달기
2013-01-28T08:39:14.000Z,seaweedlove,#hippie #hippiefood #santacruz,393주답글 달기
2013-01-28T08:39:14.000Z,seaweedlove,#seachips #seaweedchips #healthysnack #chips #healthychips,393주답글 달기
2017-05-28T23:13:35.000Z,gamer_gavgav,How I spend my days off#vanillacoke #cocacola #seaweed #seaweedchips #life #yum #yummy #snack #snacks #dayoff,167주
2018-10-07T16:04:45.000Z,thevegannette,These are my kids favorite new snacks 😊 They love enjoying them with a bowl of rice 🍚  #thevegannette #thevegannetteandkids #almostvegankids #healthychoices #family #motherhood #veganmom #seaweed #seaweedchips,96주
2018-10-07T16:04:45.000Z,mishondywrightwellness,"My snack-of-choice, as well ☺️💜",96주좋아요 1개답글 달기
2018-07-17T01:27:35.000Z,bernerdinemorris,Ben Morris Homemade Seaweed Chips. Available this week 😊Interested can contact me through WhatsApp or Facebook messenger at 0146993076#benmorrishomemade#seaweedchips,108주
2018-11-23T20:03:19.000Z,gimmegrams,Too much turkey? Overdid it with the pumpkin pie? Fuel up without feeling stuffed 🙌 #SuperfoodsForASuperYou,89주
2018-11-23T20:03:19.000Z,gimmegrams,......#seaweed #seaweedsnacks #healthyholidays #teriyaki #seaweedchips #roastedseaweed #plantbasedprotein #plantbased #fuelyourbody #superfoods #organic #nonGMO #glutenfree #vegan #healthysnack #gimMeseaweed #gimMeSnacks,89주답글 달기
2018-11-23T20:03:19.000Z,mayrasgoodlife,THESE ARE MY ABSOLUTE FAVORITE 🤤🤤🔥🔥,83주답글 달기
2018-11-23T20:03:19.000Z,the_wave_rat,Those are soooooo good,78주답글 달기
2018-11-23T20:03:19.000Z,mrsciuffardi,THESE ARE THE MY FAVORITE SNACK NOW!! They are freakin’ delicious 😋😋😋😋,71주답글 달기
2019-04-03T17:13:58.000Z,super_shinning_star,Some of my favorite #koreanfood and some new things to try #ricecakes #bimbimbap #stickyrice #shrimpchips #seaweedchips #sake #sonju #miso,71주
2018-12-21T18:39:06.000Z,kate_zaichuk_personal,Знакомьтесь! Моя новая любимая еда #seaweed #seaweedchips #love #vegan #chips #veganchips #snack #snacks,85주
2018-12-21T18:39:06.000Z,maximpetronyuk,Это чипсы с водорослей?,85주좋아요 1개답글 달기
2018-12-21T18:39:06.000Z,maximpetronyuk,А мне вообще не гуд😜,85주답글 달기
2014-04-13T03:56:04.000Z,_feedyourseoul,Post Bikram yoga nourishment. #Brownrice #salmonsushi with #seaweedchips and #misosoup. 😊🙏🍣🍘❤️ #mnb,330주
2017-08-03T22:09:49.000Z,upaway_kw,Tatami Japanese Restaurant 💕مطعم تاتامي الياباني 💕المطعم اكله عادي اكثر شي عجبني سلطه السبانخ وSeaweed chips غريب معاملتهم حلوه بس الخدمه بطييييئه #tatami #japaneserestaurant #sharq #kuwaitcity #kuwait #sushi #seaweedchips #crab #salmon #upaway_kw #kuwait_upaway #مطعم_تاتامي #مطاعم_الكويت #مطاعم_يابانية #تاتامي #شرق #الديره #الكويت #سوشي,157주
2020-06-05T07:02:27.000Z,my.flash_light,💚 TARO 💚my fav flavour is SEAWEED 💯#snacking #snack #snacktime #taro #taronet #seaweed #seaweedsnacks #seaweedchips #seaweedlover #savourytaste #savouryfood #loveyourself #favorite #favoritethings #metime #foodphotography #foodporn #foodstagram #wfras #snackideas #packagingdesign,9주
2019-07-01T08:08:31.000Z,snowwhite_38,Present🎁*29日に会った韓国の友達からプレゼントをいただきました🎵韓国食品ブランド｢ビビゴ｣の直火焼き海苔海苔チップ ポテト味海苔チップを早速食べてみた😋1番好きなおやつがポテトチップス(のりしお味)の私には、最高だったーーー😍みつきちゃんどうもありがとう‼ご馳走さまでした😊*@angeldawon너무 고마워요‼잘 먹었어요~😊*#プレゼント #선물 #present#ビビゴ #비비고 #bibigo#韓国海苔 #韓国のり #김 #조미김 #비비고직화구이김#koreanseaweed #韓国お菓子 #과자 #koreansnack#海苔スナック #김스낵 #seaweedcrisps#海苔チップス #비비고칩 #seaweedchips#Foodie,58주
2019-07-01T08:08:31.000Z,angeldawon,こちらこそありがとうございました❣️,58주좋아요 1개
2019-07-01T08:08:31.000Z,koreanseaweed,"Hey there, just dropping by to let you know about our amazing korean seaweed 🌊🌿 (which is also a superfood). You can add it to your everyday meal for a boost of flavour and health!",52주좋아요 1개
2014-12-25T21:00:31.000Z,angelamichelle618,"Thanks for the tip, you little bag of delicious. 🍺 #asianmarket #seaweedchips #cheers #MerryChristmas 🎁 #10days ⏳",293주
2014-12-25T21:00:31.000Z,we_are_wasted,Party On!!,293주답글 달기
2015-08-09T23:25:04.000Z,houseofxtia,"When you can't decide, order it all 😁 #thaitea #stickyrice #seaweedchips #sakoo #ThipKhaoDC #WillTravelForFood",261주
2015-08-09T23:25:04.000Z,p_x_,Omg you're killing me here with all these delicious food! 😋,261주답글 달기
2015-08-09T23:25:04.000Z,magic_bob,Ahhhhhhhhh! !!!!! Bottom right! !!! My all time favorite! !!,261주답글 달기
2020-06-06T22:55:27.000Z,cnina43,Perfect poolside snack #seaweedchips 🌊🌞,9주
2016-11-10T17:21:38.000Z,boston_ww,16fw 라연 - 감태 부각.La Yeon - Seaweed Chips. #라연 #주전부리 #감태 #감태부각 #김부각 #파인다이닝 #seoul #맛집 #신라호텔 #미슐랭 #미슐랭3스타 #장충동맛집 #먹스타그램 #맛스타그램 #먹부림 #일상 #instafood #michelinstar #foodie #foodporn #yummy #gastronomy #LaYeon #michelin3stars #michelinseoul #finedining #seaweed #seaweedchips #koreanfood #hotelshilla,195주
2016-11-10T17:21:38.000Z,espoir9908,WOW~,195주답글 달기
2016-11-10T17:21:38.000Z,gastronomiaz,COOL check my foood recipes,195주답글 달기
2020-02-03T01:07:10.000Z,k_kbar17,This is when u know u come from an asian family 😂🤷🏻‍♀️ peep them platform shoes! And yes my son is chewing on dried squid🦑  #asianfamily #asianbaby #platformshoes #driedsquid #teethingbaby #koreans #youngsa #kimchi #sesameleaves #spam #seaweedchips,27주
2017-09-06T11:39:48.000Z,konstantina.stoyanova,Seaweed chips #yummy #seaweedchips #thaifood,153주
2017-09-06T11:39:48.000Z,veganasi,I love this!,153주답글 달기
2014-10-28T14:08:41.000Z,lina_chenta,Freshly made by me ! #seaweedchips #sayajual #rangup,302주
2014-10-29T17:09:07.000Z,gogreenfashionista,"By @fabconline ""Can't wait to taste all the different flavors of @oceanshalo seaweed chips at #GoGreenFashionistaNYC 11/9/2014! It'll go perfect with our sponsor #ZicoCoconutWater ... Enough for all our guests, staying healthy and fit is a part of being a #GoGreenFashionista!! MORE INFO/TICKETS: www.gogreenfashionistaNYC.eventbrite.com #REPOST #NYCMassive #NYCpeople #HealthyNYC #NYCfit #OceansHalo #SeaweedChips #NewYork #NewYorkFashion #LoveNYC #NewYorkCity #FashionableNYC #EthicalFashion #EcoWorld #GoGreenNYC"" via @PhotoRepost_app",302주
2014-10-29T17:09:07.000Z,nymphsworkshop,Love it. Thanks for sharing this,301주답글 달기
2014-10-29T17:09:07.000Z,swtyco,Awesome!,263주답글 달기
2020-07-18T10:26:57.000Z,o_qta79,"Anyeong HaseyoHai... Guys.. Ready stock Kayi Chips Snack kentang khas korea yang sedang HITS di kalangan anak muda pecinta korea (K-POP, DRAKOR etc)Bahan Baku :- Kentang Asli langsung dari Petani Indonesia- Bumbu Honey Butter- Gochujang- Rumput LautQualitas terjamin, dan 100% halalDijamin enak dan gurih juga lezatProduk lokal rasa internasionalNetto 75 GramOrder contact bio ☝#honeybutterchips #kayichips #kamja #gochujang #seaweedchips",3주
2018-02-15T19:33:19.000Z,zoya_fit,Need a salty fix that’s low in calories and carbs? 😍Swap potato chips for roasted seaweed chips ✅ This package is only 50 calories and 1 gram of carbs vs the potato chips with 700 calories and 15 grams of carbs. Just make sure to check the sodium on the seaweed chips as some brands have much more than others. @gimmegrams is a ✅with 30 grams where some have 50+ grams ❌My favorite flavors are Teriyaki and Wasabi ❤️❤️#notsponsored ...#seaweed #seaweedchips #potatochips #thursdaymotivation #healthysnacks #healthysnack #healthysnackideas #girlsthatlift #girlswholift #ufc #ufcgym #ufcgymsanjose #weightlifting #lifting #liftingweights #fitnessmotivation #healthyfood #healthydiet #workout #workoutmotivation #fitness #fitchick #fit #fitnessjourney #healthymeals #snacking #healthyeating #cleaneating #gimmeorganic,129주
2018-02-15T19:33:19.000Z,nfeqhddx,Sky,129주좋아요 1개답글 달기
2018-02-15T19:33:19.000Z,lisaramunmolina,are those Gary’s lol,129주좋아요 1개답글 달기
2018-02-15T19:33:19.000Z,gimmegrams,🙌🏼 💚 👍🏼,129주좋아요 1개답글 달기
2018-02-15T19:33:19.000Z,jadorebacon,I’ll stick with Kettle 😆 I just need to eat less 🤪,129주좋아요 1개답글 달기
2018-02-15T19:33:19.000Z,amy.jay_,🙌🏻,129주좋아요 1개답글 달기
2018-02-15T19:33:19.000Z,renswindey,I scrolled down your page and I really love your content! Keep it up ;),129주좋아요 1개답글 달기
2018-02-15T19:33:19.000Z,damnthediets,love your posts and page !! 🙌 🙌,129주좋아요 1개답글 달기
2018-03-20T13:23:41.000Z,mallorymandeville,Healthy snacks for work! Hoping these keep me away from the Cheez Its 🤣🙏🏻 #healthysnacks #almonds #rxbars #seaweedchips #traderjoes #anythinghelps #weightlossjourney #weightloss #ilovecheezits #whodoesnt #snacksonsnacks #work #tryingtobehealthy #happytuesday,125주
2018-03-20T13:23:41.000Z,tanya.simons1,"Great picture, thanks for sharing!!✌️🙌",125주좋아요 1개답글 달기
2018-03-20T13:23:41.000Z,under_the_linfluence,I always eat unsweetened applesauce and have started on light babybel cheese. Edamame is also a good and easy snack too.,125주좋아요 1개답글 달기
2018-03-20T13:23:41.000Z,meaghangribben,Wasabi seaweed snacks 🙌🏻🙌🏻 Gods gift to humans,125주좋아요 1개답글 달기
2018-03-20T13:23:41.000Z,colemandowning,I'm eating those trader Joe's seaweed snacks right now! Love em!,125주좋아요 1개답글 달기
2018-03-20T13:23:41.000Z,kdmcintyre,Way to go girl!! Are the RX bars good? I’ve seen those but haven’t tried,125주좋아요 1개답글 달기
2018-03-20T13:23:41.000Z,ginaboldconfidence,Yummm,125주좋아요 1개답글 달기
2018-03-20T13:23:41.000Z,paleoprime,Love it 💓,124주좋아요 1개답글 달기
2018-05-26T13:13:07.000Z,cheatmealsmy,"CRUNCHY CRABSTICK & SEAWEED. .FREE POSLAJU dgn pembelian di SHOPEE page kami. Utk pembelian RM 30 keatas shj ye. .KAMI SHIP KE SELURUH MALAYSIA..Mesti korang nk jimat POSTAGE KANNN?.Alhamdulillah...semalam hntr arini dah smpi...nasib baik poslaju cepat kali ni. Bergantung kpd lokasi lah jgk kan..Kami akan cuba utk wrap kerepek korang dgn baik supaya takda la pecah2 ke ape...siap bubble wrap and news paper lg tau....tp tiada gerenti ye...sbb kalau abg poslaju tak handle betul2 hancur la jgk kan....Jgn lambat order tau...kalau nk smpi sebelum RAYA, make sure order paling lambat 8 June 2018 tau. .Whatsapp terus 0193000156 utk order. .#makan#lunchdeliverykl#lunchboxkl#danaukota#setapak#wangsamaju#melawati#gombak#srirampai#wangsamelawati#wangsamaju#kerepekseaweed#crunchyseaweed#seaweedchips#kerepekcrabstick#sedekahramadan2018#sedekahjumaat#sedekahramadan",115주
2019-09-14T04:35:26.000Z,wyprawykojota,Bułka z wodorostami na śniadanie? Czemu nie!  #seaweedbynongnaka #mermaidssmokeseaweed #prilaga #seaweedsalad #kojotpochinsku #WyprawyKojota #seaweedset #seaweedchips #bioseaweedgel #seaweed #seaweedsoup #seaweedsoap #seaweedfarm #seaweedwrap #seaweedbodylotion #seaweeds #crispyseaweed #bioseaweedgelnailart #seaweedbath #seaweedsnacks #seaweedandsand #taokaenoiseaweed #seaweedmask #bioseaweed,47주
2018-08-08T09:21:14.000Z,sinedyeats,Got some variety tonight. Salmon and avocado rice with bento option and red ramen 🍜 #japanesefood #salmonricebowl #seaweedchips #ramen #edamame #karagechicken #misosoup,105주
2018-08-08T09:21:14.000Z,ling_jana,Whats red ramen?,105주답글 달기
2017-11-09T16:14:58.000Z,sindyfancylife,#salmontartare #seaweedcrackers #seaweedchips #creativefood #fooddiary #foodshare #goodfood #seafooddiet #seafoodlunch #seafoodporn #foodstagram #foodinsta #shanghailife #shanghailifestyle #shanghaifood #shanghaiexpat #foodstyling,143주
2017-11-09T16:14:58.000Z,one_moody_foodie,Classic!,143주답글 달기
2016-07-01T02:19:40.000Z,suki.lopez,Mermaid Night at the #Lopez2Lopez residence #sushi #bubblycider #seesters #seaweedchips,214주
2016-07-01T02:19:40.000Z,kali.sanmiguel,How fun!! I want to visit! Miss you guys! ❤️,214주답글 달기
2016-07-01T02:19:40.000Z,icufit247,🐚🎶🎶🎶🎶,214주답글 달기
2016-07-01T02:19:40.000Z,lianaverdeja,Awww ❤️,214주답글 달기
2016-07-01T02:19:40.000Z,mariaverdejakasner,love those creative and fun days !,214주답글 달기
2020-02-07T14:29:40.000Z,seasnax,"#TGIF ♥️ Valentine's Day is right around the corner but the only men we need is this spicy #umami Ramen 🍜🤣 . Today we will be announcing our lucky winner that will be scoring the ingredients to spice 🌶 💃  things up with this Spicy Korean Ramen Stir-Fry to share (or... not to share). Stay tuned for the winner... and enjoy this delicious dish inspo. 🍜 🍜 🍜 Spicy Korean Ramen Stir-FryServings:  1 to 2 Time: 20 minLevel: MediumIngredients* ½ cup leek, thinly sliced * ½ cup fennel bulb, thinly sliced * 1 cup assorted bell peppers, thinly sliced * 1 tbsp @eatluckyfoods Seoul “Gochujang” Korean Chili Pepper Paste* 1/2 cup @nonalimfoods Broth of choice (vegan Miso Ramen Broth or Spicy Chicken Ramen Bone Broth)* 1 heaping tbsp coconut cream (scooped from top of canned coconut meat or coconut butter) * 1 tsp minced garlic * ½ cup carrot, thinly sliced into ribbons with a carrot peeler * ¾ cup broccoli florets, cut into bite-sized pieces* ¼ cup peas, previously frozen* 1 sheet raw @SeaSnax nori, cut into skinny strips* ½ pouch Toasty Onion or Original #SeaSnax Chomperz* 1 pouch Nona Lim Laksa Rice Noodles * 3 tbsp Lucky Foods Seoul Spicy Vegan Kimchi * ½ avocado optional* Fresh cilantro optional * 1 tbsp olive oil, optional Instructions1. In a deep medium non-stick saucepan, saute leek for two minutes over medium heat with cooking spray until slightly browning then add fennel and saute for an additional 2 minutes. If sticking, add a splash of broth, then add peppers and lower heat to medium low.2. Cover and allow to cook for 5 minutes, uncovering to stir occasionally. 3. When peppers and fennel are caramelizing and browning, add broth of choice, chili paste, coconut cream, or oil and garlic.4. Combine well, and add broccoli. Simmer on medium low heat for 4 minutes, or until broccoli are bright green.5. Tear Laksa rice noodle package to vent and microwave for a minute6. Add peas and noodles and cook for 30 seconds7. Add SeaSnax raw nori for additional savory umami undertones. When ready to serve, drizzle with olive oil, and top with Kimchi, avocado slices and crunchy savory Chomperz. Dive in!!",26주
2020-02-07T14:29:40.000Z,seasnax,#chomperz #ricesnacks #vegan #plantbased #seaweedchips #plantpowered #poweredbyplants #nori #gim #koreansnacks #foodie #seaweed #seaweedsnacks #tasty #nomnomnom #chips #cleaneating #realingredients #datenight #bewell #eatwell #koreanfood #valentinesday #ramen,26주답글 달기
2020-02-07T14:29:40.000Z,danishealthyeats,Well this looks lovely 😍,26주답글 달기
2020-02-07T14:29:40.000Z,nonalimfoods,😍,26주답글 달기
2020-02-07T14:29:40.000Z,delights_of_morgan,Let’s just say TGIS instead - Thank God It’s SeaSnax! 🦈,26주답글 달기
2019-12-15T23:53:15.000Z,dapurlaopan,Yang kangen sama si kriuk kriuk ini siapa ya..?? Hr ini ada ready stok yang rasa balado n ayam panggang. Mau order? Bisa donk! Harga? 10k aja.. 1 ga akan cukup! #Dapurlaopan #CHANORI #seaweedchips #camilansehat #camilankekinian #kulinerbali #kulinerdenpasar #eatloverbali,34주
2019-12-15T23:53:15.000Z,tajbatalk,Apaan itu ce ?,34주답글 달기
2017-01-10T14:40:44.000Z,free10004ok,하루의 마무리는..맥주한캔..그리고 김과자..🍻 #일상#일상의기록#데일리#혼술#블랑1664#blanc1664#맥주#beer#seagle#seaweedchips#수고했어오늘도,187주
2017-01-10T14:40:44.000Z,leader_hoonie,맞팔해유!!,187주답글 달기
2018-08-26T04:09:45.000Z,umikai_,Weekend movie night with Umikai Seaweed Chips! #seaweedchips #umikaichips #healthysnacks #glutenfree #moviesnacks #saltysnacks,102주
2018-08-26T04:09:45.000Z,feedyourfuturedietetics,Awesome 👏,102주좋아요 5개답글 달기
2018-08-26T04:09:45.000Z,thehalalguysbethesda,Very good photo because of the composition. I think just need some lighting in this photo then great! 😉,102주좋아요 2개답글 달기
2018-08-26T04:09:45.000Z,chicago.travel,Nice!,102주답글 달기
2020-08-09T08:30:23.000Z,healthy_in_hamburg,"Good morning friends. How is everyone loving the heat? I can’t get enough of it😍[Werbung/advertisement] @abakusfoods recently asked me to try their fantastic seaweed crips. They are gluten-free, vegan, high fiber and most importantly- super delicious . I tried several flavors and they were all so tasty. An excellent snack option or to add to your salads, soups or sandwiches. In Germany you can get them @kaufland, for other countries check out their store list at www.abakusfoods.com. I have been quite obsessed with making my own sushi recently. These crisps went so well with my sushi platter. Have a great Sunday everyone 🌞 #sushi #thefeedfeed #sushitime #sushilover #fitnessfood #abakusfoods #healthyfood #healthymom #foodblogger #foodie #momlife #gesund #glutenfreiessen #lunchideas #dinnerideas #gesundessen #stayhealthy #eeeeats #abendessen #workingmom #sugarfree #zuckerfrei #seaweedcrisps #homemadesushi #seaweedchips #homemadefood #glutenfreerecipes #salmon #cleaneatsnocheats #homemadesushi",3일
2020-08-09T08:30:23.000Z,lovetocook4ppl,Ooh seaweed crisps sound delicious♥️,2일답글 달기
2020-08-09T08:30:23.000Z,by_the_mountain,Oh I love this dish 😍,2일답글 달기
2020-08-09T08:30:23.000Z,treschicmommy,Oh yum my absolute favourite sweetheart ❤️,2일답글 달기
2020-08-09T08:30:23.000Z,jelkajuresic,Mmm yummy 👌😋😍,2일답글 달기
